NROBARRIO;BARRIO;CODBA;DESC_LINEA;COD_VARIAN;COD_LINEA;COD_SUBLIN;codvariantLineas;DESC_LINEA_1;DESC_SUBLI
22;ITUZAINGO;IT;79;7553;482;910;7553;79;CIUDADELA - VILLA ESPAÃ?OLA
22;ITUZAINGO;IT;306;1761;129;233;1761;306;PQUE ROOSEVELT - CASABO
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3088;129;770;3088;306;CASABO - PTE CARRASCO
22;ITUZAINGO;IT;306;3123;129;771;3123;306;CASABO - CRIOLLA ROOSEVELT
22;ITUZAINGO;IT;306;3270;129;793;3270;306;PQUE ROOSEVELT - CASABO POR (TC)
22;ITUZAINGO;IT;306;3271;129;794;3271;306;CASABO - PTE CARRASCO POR (TC)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;306;1761;129;233;1761;306;PQUE ROOSEVELT - CASABO
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3088;129;770;3088;306;CASABO - PTE CARRASCO
22;ITUZAINGO;IT;306;3123;129;771;3123;306;CASABO - CRIOLLA ROOSEVELT
22;ITUZAINGO;IT;306;3270;129;793;3270;306;PQUE ROOSEVELT - CASABO POR (TC)
22;ITUZAINGO;IT;306;3271;129;794;3271;306;CASABO - PTE CARRASCO POR (TC)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;306;1761;129;233;1761;306;PQUE ROOSEVELT - CASABO
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3088;129;770;3088;306;CASABO - PTE CARRASCO
22;ITUZAINGO;IT;306;3123;129;771;3123;306;CASABO - CRIOLLA ROOSEVELT
22;ITUZAINGO;IT;306;3270;129;793;3270;306;PQUE ROOSEVELT - CASABO POR (TC)
22;ITUZAINGO;IT;306;3271;129;794;3271;306;CASABO - PTE CARRASCO POR (TC)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;306;1761;129;233;1761;306;PQUE ROOSEVELT - CASABO
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3088;129;770;3088;306;CASABO - PTE CARRASCO
22;ITUZAINGO;IT;306;3123;129;771;3123;306;CASABO - CRIOLLA ROOSEVELT
22;ITUZAINGO;IT;306;3270;129;793;3270;306;PQUE ROOSEVELT - CASABO POR (TC)
22;ITUZAINGO;IT;306;3271;129;794;3271;306;CASABO - PTE CARRASCO POR (TC)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;306;1761;129;233;1761;306;PQUE ROOSEVELT - CASABO
22;ITUZAINGO;IT;180;1766;84;164;1766;180;CIUDAD VIEJA - J.R.Y.PONS
22;ITUZAINGO;IT;180;2993;84;746;2993;180;PLAZA ESPAÃ?A - J. ROLDOS Y PONS
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3088;129;770;3088;306;CASABO - PTE CARRASCO
22;ITUZAINGO;IT;306;3123;129;771;3123;306;CASABO - CRIOLLA ROOSEVELT
22;ITUZAINGO;IT;306;3270;129;793;3270;306;PQUE ROOSEVELT - CASABO POR (TC)
22;ITUZAINGO;IT;306;3271;129;794;3271;306;CASABO - PTE CARRASCO POR (TC)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;306;1761;129;233;1761;306;PQUE ROOSEVELT - CASABO
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3088;129;770;3088;306;CASABO - PTE CARRASCO
22;ITUZAINGO;IT;306;3123;129;771;3123;306;CASABO - CRIOLLA ROOSEVELT
22;ITUZAINGO;IT;306;3270;129;793;3270;306;PQUE ROOSEVELT - CASABO POR (TC)
22;ITUZAINGO;IT;306;3271;129;794;3271;306;CASABO - PTE CARRASCO POR (TC)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;195;1434;94;179;1434;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;199;1995;95;269;1995;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;2999;94;748;2999;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3082;94;769;3082;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;1434;94;179;1434;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;199;1995;95;269;1995;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;2999;94;748;2999;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3082;94;769;3082;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;1434;94;179;1434;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;199;1995;95;269;1995;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;2999;94;748;2999;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3082;94;769;3082;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;1434;94;179;1434;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;195;2999;94;748;2999;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;3082;94;769;3082;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;195;1428;94;179;1428;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;195;2998;94;748;2998;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3009;94;749;3009;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;3081;94;769;3081;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;7343;94;881;7343;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;195;1434;94;179;1434;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;195;2999;94;748;2999;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;3082;94;769;3082;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;195;1428;94;179;1428;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;195;2998;94;748;2998;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3009;94;749;3009;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;3081;94;769;3081;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;7343;94;881;7343;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;195;1428;94;179;1428;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;199;1992;95;269;1992;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;2998;94;748;2998;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3081;94;769;3081;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;1428;94;179;1428;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;199;1992;95;269;1992;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;2998;94;748;2998;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3081;94;769;3081;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;192;1418;93;178;1418;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1736;133;240;1736;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1765;84;163;1765;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1992;95;269;1992;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7503;479;905;7503;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;192;1418;93;178;1418;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1736;133;240;1736;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1765;84;163;1765;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1992;95;269;1992;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7503;479;905;7503;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;192;1407;93;178;1407;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1730;133;240;1730;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1808;84;163;1808;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1995;95;269;1995;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;330;2388;133;329;2388;330;INSTRCCIONES - PZA.INDEPENDENCIA
22;ITUZAINGO;IT;195;3009;94;749;3009;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;195;7343;94;881;7343;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7501;479;905;7501;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;192;1418;93;178;1418;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1736;133;240;1736;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1765;84;163;1765;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1992;95;269;1992;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7503;479;905;7503;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;106;3297;30;796;3297;106;ADUANA - HIPODROMO
22;ITUZAINGO;IT;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;106;3297;30;796;3297;106;ADUANA - HIPODROMO
22;ITUZAINGO;IT;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;106;3297;30;796;3297;106;ADUANA - HIPODROMO
22;ITUZAINGO;IT;192;1407;93;178;1407;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1730;133;240;1730;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1808;84;163;1808;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;330;2388;133;329;2388;330;INSTRCCIONES - PZA.INDEPENDENCIA
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;71;7501;479;905;7501;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;192;1418;93;178;1418;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1736;133;240;1736;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1765;84;163;1765;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;71;7503;479;905;7503;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;195;1428;94;179;1428;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;195;2998;94;748;2998;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3009;94;749;3009;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;3081;94;769;3081;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;106;3297;30;796;3297;106;ADUANA - HIPODROMO
22;ITUZAINGO;IT;195;7343;94;881;7343;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;195;1434;94;179;1434;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;195;2999;94;748;2999;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;3082;94;769;3082;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;195;1428;94;179;1428;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;195;2998;94;748;2998;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3009;94;749;3009;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;3081;94;769;3081;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;106;3297;30;796;3297;106;ADUANA - HIPODROMO
22;ITUZAINGO;IT;195;7343;94;881;7343;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;195;1434;94;179;1434;195;BUCEO - PLAYA CERRO (DIQUE)
22;ITUZAINGO;IT;195;2999;94;748;2999;195;T. CERRO - CRIO. BUCEO (2-11)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;195;3082;94;769;3082;195;PLAYA CERRO - PQUE ROOSEVELT
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;199;1995;95;269;1995;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;192;1407;93;178;1407;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1730;133;240;1730;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1808;84;163;1808;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1995;95;269;1995;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;300;2065;128;276;2065;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
22;ITUZAINGO;IT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
22;ITUZAINGO;IT;330;2388;133;329;2388;330;INSTRCCIONES - PZA.INDEPENDENCIA
22;ITUZAINGO;IT;195;3009;94;749;3009;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;106;3297;30;796;3297;106;ADUANA - HIPODROMO
22;ITUZAINGO;IT;195;7343;94;881;7343;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7501;479;905;7501;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;102;254;26;31;254;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;278;26;32;278;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;192;1407;93;178;1407;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1730;133;240;1730;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1808;84;163;1808;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1995;95;269;1995;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;330;2388;133;329;2388;330;INSTRCCIONES - PZA.INDEPENDENCIA
22;ITUZAINGO;IT;195;3009;94;749;3009;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;106;3297;30;796;3297;106;ADUANA - HIPODROMO
22;ITUZAINGO;IT;195;7343;94;881;7343;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7501;479;905;7501;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;192;1418;93;178;1418;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1736;133;240;1736;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1765;84;163;1765;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1992;95;269;1992;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7503;479;905;7503;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;192;1418;93;178;1418;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1736;133;240;1736;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1765;84;163;1765;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1992;95;269;1992;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7503;479;905;7503;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
22;ITUZAINGO;IT;192;1418;93;178;1418;192;PARQUE RODO - MANGA
22;ITUZAINGO;IT;330;1736;133;240;1736;330;INSTRUCCIONES - CIUDADELA
22;ITUZAINGO;IT;180;1765;84;163;1765;180;CIUDAD VIEJA - HIPODROMO
22;ITUZAINGO;IT;199;1992;95;269;1992;199;PTA.CARRETAS - CRIO.DEL NORTE (MAROÃ?AS)
22;ITUZAINGO;IT;195;3010;94;749;3010;195;T.CERRO- CRIO BUCEO (2-11 POR HIPODROMO)
22;ITUZAINGO;IT;306;3021;129;753;3021;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3022;129;753;3022;306;PQUE ROOSEVELT - CASABO (POR MAROÃ?AS)
22;ITUZAINGO;IT;306;3272;129;795;3272;306;PQUE ROOSEVELT - CASABO POR MAROÃ?Â?AS Y TC
22;ITUZAINGO;IT;195;7342;94;881;7342;195;BUCEO - PLAYA CERRO (DIQUE) POR MAROÃ?AS
22;ITUZAINGO;IT;71;7503;479;905;7503;71;MENDOZA - POCITOS
22;ITUZAINGO;IT;102;266;26;31;266;102;PLAZA INDEPENDENCIA-GRUTA DE LOUR DES
22;ITUZAINGO;IT;102;280;26;32;280;102;ADUANA  - GRUTA DE LOURDES (NOC.)
